place_id,best_source,best_name,best_phone,best_website,best_address,best_category,name_source,phone_source,website_source,address_source,categories_source
08f194e2c3d7578e03f5d53edb82bf97,microsoft,Marshalls plc (Marshalls Mono Ltd.) Sittingbourne,"[""01422312000""]","[""http://www.marshalls.co.uk/""]","[{""freeform"": ""Castle Road"", ""locality"": ""Sittingbourne"", ""postcode"": ""ME10 3NB"", ""region"": ""Kent"", ""country"": ""GB""}]","{""primary"": ""cement_supplier"", ""alternate"": [""masonry_concrete"", ""business_to_business""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f194e39611330b031433f11d58b7da,meta,Specsavers,"[""+441245968877""]","[""https://www.specsavers.co.uk/stores/southwoodhamsainsburys?utm_source=gmb&utm_medium=organic&utm_campaign=website_link&y_source=1_MTQ5Nzk1NzctNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[{""freeform"": ""Sainsbury's, Burnham Road"", ""locality"": ""Woodham Ferrers"", ""postcode"": ""CM3 5QP"", ""country"": ""GB""}]","{""primary"": ""optometrist"", ""alternate"": [""eyewear_and_optician""]}",microsoft,meta,meta,meta,meta
08f194e6e9552d2b03d67ae015440155,meta,Bill's Bluewater Restaurant,"[""+442080545400""]","[""https://bills-website.co.uk/restaurants/bluewater-shopping-centre""]","[{""freeform"": ""100 Bluewater Pkwy"", ""postcode"": ""DA9 9ST"", ""country"": ""GB""}]","{""primary"": ""restaurant"", ""alternate"": [""bar"", ""fast_food_restaurant""]}",meta,meta,meta,meta,meta
08f195194a502b710392012516a657c1,meta,Johnstone's Decorating Centre,"[""+441254680463""]","[""https://paint247.ppgnet.com/""]","[{""freeform"": ""Unit 2, 3 Carlisle St"", ""postcode"": ""BB1 1DJ"", ""country"": ""GB""}]","{""primary"": ""painting"", ""alternate"": [""retail""]}",meta,meta,meta,meta,meta
08f1951b4b8939820392d42fadf7bf37,meta,Howarth Timber & Building Supplies,"[""+441614861417""]","[""https://www.howarth-timber.co.uk/branches/cheadle-hulme/""]","[{""freeform"": ""Countess Ave"", ""postcode"": ""SK8 6QS"", ""country"": ""GB""}]","{""primary"": ""building_supply_store"", ""alternate"": [""industrial_equipment"", ""carpet_store""]}",meta,meta,meta,meta,meta
08f195298a4d535e03bd605f0963b4a7,meta,Doggie Barbershop Comber,"[""+447762580080""]",,"[{""freeform"": ""99 Belfast Road"", ""locality"": ""Newtownards"", ""postcode"": ""BT23 5QP"", ""region"": ""NIR"", ""country"": ""GB""}]","{""primary"": ""pet_groomer"", ""alternate"": [""barber"", ""pet_services""]}",microsoft,meta,microsoft,meta,meta
08f19529a04450ce03f4b74fa2157fcd,microsoft,Max Spielmann - Photo printing Kiosk,"[""""]","[""https://www.maxphoto.co.uk/in-store-services/instant-photo-prints""]","[{""freeform"": ""Kileen Avenue"", ""locality"": ""Bangor"", ""postcode"": ""BT19 1ND"", ""region"": ""Northern Ireland"", ""country"": ""GB""}]","{""primary"": ""passport_and_visa_services"", ""alternate"": [""travel"", ""retail""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f1952d6e7131b403a53db82d331129,microsoft,Space N K,"[""02890330833""]","[""http://www.spacenk.com/""]","[{""freeform"": ""5-6 Donegall Square North"", ""locality"": ""Belfast"", ""postcode"": ""BT1 5GB"", ""region"": """", ""country"": ""GB""}]","{""primary"": ""perfume_store"", ""alternate"": [""beauty_product_supplier"", ""business_equipment_and_supply"", ""business_to_business"", ""retail""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f1954d312ca57303c50dacaec92828,microsoft,Seven Spices,"[""01698385005""]","[""https://7spicesnewmains.co.uk/PhWw""]","[{""freeform"": ""136 Manse Road, Newmains"", ""locality"": ""Wishaw"", ""postcode"": ""ML2 9BD"", ""country"": ""GB""}]","{""primary"": ""restaurant""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f19556407113a20388e06cb7d15a6f,meta,Lancaster Chiropractic Clinic,"[""+44152433146""]","[""http://www.lancasterchiropracticclinic.co.uk""]","[{""freeform"": ""123 Scotforth Road"", ""locality"": ""Lancaster"", ""postcode"": ""LA1 4JN"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""chiropractor"", ""alternate"": [""hospital"", ""health_and_medical""]}",meta,meta,meta,meta,meta
08f1955b54b2a74c0328fbe52b771e1c,microsoft,Barclays ATM,"[""03457345345""]","[""https://www.barclays.co.uk/branch-finder/""]","[{""freeform"": ""Richmond Centre, Munster Barracks, Ava Road, Catterick"", ""locality"": ""North Yorkshire"", ""postcode"": ""DL9 3PZ"", ""region"": """", ""country"": ""GB""}]","{""primary"": ""atms""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f1955d81619a8803fe1b049d874c96,meta,Embrace Financial Services,"[""+441228474774""]","[""https://www.embracefs.co.uk/financial-advisers/carlisle""]","[{""freeform"": ""19 Fisher Street"", ""locality"": ""Carlisle"", ""postcode"": ""CA3 8RF"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""financial_service"", ""alternate"": [""mortgage_broker"", ""professional_services""]}",meta,meta,meta,meta,meta
08f195805d22e99803b04ba7d7feba09,meta,Good Morning Children Limited,"[""+447815110207""]","[""http://www.goodmorningchildren.com""]","[{""freeform"": ""12 School Walk"", ""locality"": ""Bristol"", ""postcode"": ""BS37 5PS"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""education"", ""alternate"": [""children's_clothing_store"", ""tutoring_center""]}",microsoft,meta,meta,meta,meta
08f19583922f1b1a03d546e3a5e14164,meta,Royce Rolls Cafe,"[""+447774111463""]",,"[{""freeform"": ""St Nicholas Market, Wine St"", ""postcode"": ""BS1 1JQ"", ""country"": ""GB""}]","{""primary"": ""cafe"", ""alternate"": [""vegetarian_restaurant"", ""coffee_shop""]}",microsoft,meta,microsoft,meta,meta
08f19583b0c5404303de9785ceaee7ef,meta,The Old Star,"[""+441454776098""]","[""http://www.theoldstarbristol.co.uk""]","[{""freeform"": ""Pye Cor"", ""postcode"": ""BS16 1SE"", ""country"": ""GB""}]","{""primary"": ""bed_and_breakfast"", ""alternate"": [""hotel"", ""pub""]}",meta,meta,meta,meta,meta
08f1958c2b10c541038aee2bfe17b7a0,microsoft,Wye Water Services,"[""07778167829""]","[""https://www.wyewaterservices.co.uk/""]","[{""freeform"": ""14C Rockfield Rd, Hr1 2Ua"", ""locality"": ""Hereford"", ""postcode"": ""HR1 4EW"", ""region"": ""Herefordshire"", ""country"": ""GB""}]","{""primary"": ""plumbing""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f1959122223af0034a3db45eff5514,meta,The Kings Head,"[""+441962775208""]","[""https://www.kingsheadhursley.co.uk/""]","[{""freeform"": ""Main Rd"", ""postcode"": ""SO21 2JW"", ""country"": ""GB""}]","{""primary"": ""hotel"", ""alternate"": [""pub"", ""british_restaurant""]}",meta,meta,meta,meta,meta
08f19591706c64da03129d164b8f37ea,meta,Costa Coffee,"[""+448456008545""]","[""http://www.costa.co.uk/""]","[{""freeform"": ""Tollbar Way"", ""locality"": ""Southampton"", ""postcode"": ""SO30 2UH"", ""country"": ""GB""}]","{""primary"": ""coffee_shop"", ""alternate"": [""cafe"", ""shopping""]}",microsoft,meta,meta,meta,meta
08f195971000eb2903671cb0c6d2e793,meta,KFC,"[""+441202555402""]","[""https://www.kfc.co.uk/kfc-near-me/bournemouth-triangle""]","[{""freeform"": ""59-61 Commercial Road"", ""locality"": ""Bournemouth"", ""postcode"": ""BH2 5"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""fast_food_restaurant"", ""alternate"": [""chicken_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08f195988b898d64034008cac3a910aa,meta,"A, D8 UK Ltd.","[""01962820330""]","[""https://www.holiday-accommodation-winchester.co.uk/""]","[{""freeform"": ""37-39 Southgate Street"", ""locality"": ""Winchester"", ""postcode"": ""SO23 9EH"", ""region"": ""Hampshire"", ""country"": ""GB""}]","{""primary"": ""vacation_rental_agents"", ""alternate"": [""hotel"", ""apartments""]}",meta,meta,meta,meta,meta
08f1959a2912024503414352746b2ea7,meta,Lloyds Pharmacy,"[""+441243604725""]","[""https://lloydspharmacy.com/""]","[{""freeform"": ""71 High Street"", ""locality"": ""Chichester"", ""postcode"": ""PO20 0"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""pharmacy"", ""alternate"": [""medical_supply"", ""beauty_and_spa""]}",microsoft,meta,meta,meta,meta
08f1959b447aaa900389169fac74b366,meta,Mirage Health and Wellbeing,"[""+441243820330""]","[""http://www.miragehealthandwellbeing.co.uk""]","[{""freeform"": ""1 East Lake"", ""locality"": ""Bognor Regis"", ""postcode"": ""PO21 1"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""naturopathic_holistic"", ""alternate"": [""spas"", ""beauty_and_spa""]}",meta,meta,meta,meta,meta
08f1959b8e6099a80376e30d9f0ffc74,meta,Electric Center,"[""+442392201220""]","[""https://www.electric-center.co.uk/""]","[{""freeform"": ""Unit 8, Mountbatten Business Park, Jackson Cl"", ""postcode"": ""PO6 1UR"", ""country"": ""GB""}]","{""primary"": ""wholesale_store"", ""alternate"": [""industrial_equipment""]}",microsoft,meta,meta,meta,meta
08f1959ba9388a2d03837ddf4c8df4de,microsoft,Bookends,"[""01243372154""]","[""""]","[{""freeform"": ""7 High Street"", ""locality"": ""Emsworth"", ""postcode"": ""PO10 7AQ"", ""country"": ""GB""}]","{""primary"": ""used_vintage_and_consignment"", ""alternate"": [""books_mags_music_and_video"", ""thrift_store""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f195b614a70ba603c3acc5ff81ea94,meta,ItsSo Travel Torquay,"[""+441803494001""]","[""http://www.itssotravel.com/""]","[{""freeform"": ""38 Fore Street"", ""locality"": ""Torquay"", ""postcode"": ""TQ1 4LX"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""travel_services"", ""alternate"": [""travel_company""]}",meta,meta,meta,meta,meta
08f195ba26a456b20320b75eb5569034,meta,Howards Hyundai Dorchester,"[""+441305266066""]","[""www.peugeot.co.uk""]","[{""freeform"": ""London Road"", ""locality"": ""Dorchester"", ""postcode"": ""DT 1 1NE"", ""country"": ""GB""}]","{""primary"": ""car_dealer"", ""alternate"": [""professional_services""]}",microsoft,meta,meta,meta,meta
08f195bc5ca82d0e03aa687209b92b3a,meta,Hydramatic,"[""+441823660639""]","[""https://www.hydramaticsomerset.co.uk/""]","[{""freeform"": ""Unit 1j, Castle Rd"", ""postcode"": ""TA21 9JQ"", ""country"": ""GB""}]","{""primary"": ""engineering_services"", ""alternate"": [""industrial_equipment"", ""agricultural_service""]}",microsoft,meta,meta,meta,meta
08f195c0a02a5b1603f7b7d894823773,meta,Bridge Inn,"[""+441902903966""]","[""https://www.bridgeinnbrewood.co.uk/""]","[{""freeform"": ""22 High Green"", ""locality"": ""Stafford"", ""postcode"": ""ST19 9BD"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""pub"", ""alternate"": [""hotel"", ""bar""]}",microsoft,meta,meta,meta,meta
08f195c16b7ada18034035220a9bdd25,meta,Bluebird Care,"[""+441543418432""]","[""https://www.bluebirdcare.co.uk/tamworth-lichfield""]","[{""freeform"": ""21 Lichfield Street"", ""locality"": ""Tamworth"", ""postcode"": ""B79 7"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""home_health_care"", ""alternate"": [""medical_supply""]}",microsoft,meta,meta,meta,meta
08f195c2b6063c89030a9ac1d6daafc7,meta,Bromsgrove Computer Centre,"[""+441527836384""]","[""http://www.bromsgrovecomputercentre.co.uk/""]","[{""freeform"": ""10 Mill Lane"", ""locality"": ""Bromsgrove"", ""postcode"": ""B61 8AG"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""it_service_and_computer_repair"", ""alternate"": [""computer_store"", ""computer_hardware_company""]}",meta,meta,meta,meta,meta
08f195c3114b564803a190cead6e718d,microsoft,Halifax,"[""03456003934""]","[""https://www.halifax.co.uk/""]","[{""freeform"": ""1 High Street"", ""locality"": ""Solihull"", ""postcode"": ""B91 3SJ"", ""region"": """", ""country"": ""GB""}]","{""primary"": ""bank_credit_union""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f195c3adce990503c50124c927348e,meta,Billy Bears Nursery Ltd,"[""+441217442332""]","[""https://ymcaheartofengland.org.uk/""]","[{""freeform"": ""Brownley Rd"", ""postcode"": ""B90 4QP"", ""country"": ""GB""}]","{""primary"": ""preschool"", ""alternate"": [""day_care_preschool""]}",meta,meta,meta,meta,meta
08f195c62ea2307003ea434ce40ad3f6,meta,EdShed,"[""+443304609636""]","[""http://www.spellingshed.com/""]","[{""freeform"": ""Severn House, Riverside N"", ""postcode"": ""DY12 1AB"", ""country"": ""GB""}]","{""primary"": ""education"", ""alternate"": [""school"", ""college_university""]}",microsoft,meta,meta,meta,meta
08f195c774b43d510370840367cdff4a,microsoft,ATM (Post Office),"[""03457223344""]","[""https://www.postoffice.co.uk/atm-locator?y_source=1_NjI0OTM0NTUtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]","[{""freeform"": ""157 Bridgnorth Road, Wollaston"", ""locality"": ""Stourbridge"", ""postcode"": ""DY8 3NU"", ""region"": """", ""country"": ""GB""}]","{""primary"": ""post_office"", ""alternate"": [""atms""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f195c82d04140003820a083e057706,meta,IMLI Restaurant Derby,"[""+441332380083""]","[""http://imliderby.weebly.com/""]","[{""freeform"": ""17-19 Curzon Street"", ""locality"": ""Derby"", ""postcode"": ""DE1 1"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""indian_restaurant"", ""alternate"": [""asian_restaurant"", ""restaurant""]}",microsoft,meta,meta,meta,meta
08f195cacc4a555003fe8e0897317627,microsoft,My Key Machine,"[""""]","[""https://www.timpson.co.uk/services/key-machines""]","[{""freeform"": ""Brandon Road"", ""locality"": ""Coventry"", ""postcode"": ""CV3 2JD"", ""country"": ""GB""}]","{""primary"": ""key_and_locksmith""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f195d8812cb8f1035a9bea4040fe2c,meta,Boots Opticians,"[""+441908606618""]","[""https://www.boots.com/opticians?utm_source=google&utm_medium=organic&utm_content=website&utm_campaign=facebook""]","[{""freeform"": ""67 Midsummer Boulevard"", ""locality"": ""Milton Keynes"", ""postcode"": ""MK9 3"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""eyewear_and_optician"", ""alternate"": [""optometrist"", ""health_and_medical""]}",microsoft,meta,meta,meta,meta
08f195d8f428020003c5e777be6c8dab,microsoft,Tutor Doctor South Milton Keynes,"[""01908984924""]","[""https://www.tutordoctor.co.uk/milton-keynes-south/?utm_source=GMB&utm_medium=organic&utm_campaign=miltonkeynes""]","[{""freeform"": ""Cable Street"", ""locality"": ""Milton Keynes"", ""postcode"": ""MK17 8GG"", ""region"": """", ""country"": ""GB""}]","{""primary"": ""private_tutor"", ""alternate"": [""tutoring_center"", ""education""]}",microsoft,microsoft,microsoft,microsoft,microsoft
08f195da48ac889c038925b03f3b7b34,meta,The Prince Regent,"[""+442074867395""]","[""https://www.theprinceregentw1.co.uk/?utm_source=facebook&utm_medium=organic""]","[{""freeform"": ""71 Marylebone High Street"", ""locality"": ""London"", ""postcode"": ""W1U 5JN"", ""region"": ""ENG"", ""country"": ""GB""}]","{""primary"": ""pub"", ""alternate"": [""bar"", ""gastropub""]}",meta,meta,meta,meta,meta
08f195db493431320381b4048d82235d,microsoft,ATM (Post Office),"[""03457223344""]","[""https://www.postoffice.co.uk/atm-locator?y_source=1_NjI0OTgwNzctNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]","[{""freeform"": ""345 Hertford Road, Lower Edmonton"", ""locality"": ""London"", ""postcode"": ""N9 7ET"", ""region"": """", ""country"": ""GB""}]","{""primary"": ""atms""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f195e2017138a60344368b12283837,meta,Hanson Aggregrates,"[""+101982553608""]","[""http://www.hanson.co.uk/en/Hanson-Aggregates-Builth-Quarry""]","[{""freeform"": ""Builth Wells Quarry"", ""postcode"": ""LD2 3UB"", ""country"": ""GB""}]","{""primary"": ""commercial_industrial"", ""alternate"": [""business_manufacturing_and_supply"", ""accommodation""]}",microsoft,meta,meta,meta,meta
08f195eb5814168503a03f0497a4ce5c,microsoft,Barclays ATM,"[""03457345345""]","[""https://www.barclays.co.uk/branch-finder/""]","[{""freeform"": ""Post Office, 1 Coverdale Road, Craven Arms"", ""locality"": ""Shropshire"", ""postcode"": ""SY7 9NE"", ""region"": """", ""country"": ""GB""}]","{""primary"": ""atms""}",microsoft,microsoft,microsoft,microsoft,microsoft
08f1969045565263037bc7b1b7bf1e37,meta,SPEYK nieuwerwetse ICT,"[""+31318743333""]","[""http://www.speyk.nl/""]","[{""freeform"": ""Plesmanstraat 60"", ""locality"": ""Veenendaal"", ""postcode"": ""3905 KZ"", ""country"": ""NL""}]","{""primary"": ""information_technology_company"", ""alternate"": [""event_planning"", ""professional_services""]}",microsoft,meta,meta,meta,meta
08f196909b32dade031a76f33206caea,meta,PLUS,"[""+31306022941""]","[""https://www.plus.nl/supermarkten/nieuwegein_plus-van-loon_737""]","[{""freeform"": ""Nedereind 10"", ""locality"": ""Nieuwegein"", ""postcode"": ""3431"", ""country"": ""NL""}]","{""primary"": ""grocery_store"", ""alternate"": [""supermarket"", ""retail""]}",microsoft,meta,meta,meta,meta
08f1969a93ad194003d9ba6cd9e59cbc,meta,SushiCo,"[""+31318255062""]","[""http://www.sushico.nl/""]","[{""freeform"": ""Torenstraat 16"", ""locality"": ""Ede"", ""postcode"": ""6711 AN"", ""country"": ""NL""}]","{""primary"": ""sushi_restaurant"", ""alternate"": [""japanese_restaurant"", ""bubble_tea""]}",microsoft,meta,meta,meta,meta
08f1969c9b6648a603bcbfe76a19c00c,meta,Dance4Life,"[""+31205216655""]","[""http://www.benjeoke.nl/""]","[{""freeform"": ""Keizersgracht 177"", ""locality"": ""Amsterdam"", ""postcode"": ""1016 DR"", ""region"": ""NH"", ""country"": ""NL""}]","{""primary"": ""community_services_non_profits"", ""alternate"": [""music_venue""]}",microsoft,meta,meta,meta,meta
08f1969cc9a2a00e03569e067c20d080,meta,Kleinschalig Kinderdagverblijf Fier,"[""+31652655304""]","[""http://fier-kinderopvang.nl/""]","[{""freeform"": ""Poststraat 4E"", ""locality"": ""Bussum"", ""postcode"": ""1401 EZ"", ""country"": ""NL""}]","{""primary"": ""day_care_preschool"", ""alternate"": [""home_service"", ""social_service_organizations""]}",microsoft,meta,meta,meta,meta
08f196dc19cec29e039c393b80faafaf,meta,Warenhuis Pijnacker,"[""+31518412376""]","[""http://www.pijnacker.frl/""]","[{""freeform"": ""Hoofdstraat 46"", ""locality"": ""Ferwert"", ""postcode"": ""9172 MP"", ""country"": ""NL""}]","{""primary"": ""department_store"", ""alternate"": [""toy_store"", ""shopping""]}",microsoft,meta,meta,meta,meta
08f1972015563c28034b928de54bbb67,meta,David's Kitchen,"[""+441592328460""]","[""https://davids-kitchen.co.uk/""]","[{""freeform"": ""Caskieberran Rd"", ""postcode"": ""KY6 2BD"", ""country"": ""GB""}]","{""primary"": ""coffee_shop"", ""alternate"": [""retail"", ""convenience_store""]}",microsoft,meta,meta,meta,meta
08f19720cbaa3b660386c115e8b91270,microsoft,Motability Scheme at Edinburgh Mobility Solutions,"[""01315543200""]","[""https://findadealer.motability.co.uk.yext-cdn.com/adaptations/scotland/edinburgh/2-4-henderson-street""]","[{""freeform"": ""2-4 Henderson Street"", ""locality"": ""Edinburgh"", ""postcode"": ""EH6 6BS"", ""country"": ""GB""}]","{""primary"": ""mobility_equipment_services"", ""alternate"": [""automotive"", ""health_and_medical""]}",microsoft,microsoft,microsoft,microsoft,microsoft
